dataset_identifier;federated_dataset;title;description;themes;keywords;license;language;timezone;modified;data_processed;metadata_processed;publisher;reference;attributions;created;issued;creator;contributor;contact_name;contact_email;accrual_periodicity;spatial;temporal;granularity;data_quality;publisher_type;conforms_to;temporal_coverage_start_date;temporal_coverage_end_date;rights;rml_mapping;publizierende_organisation;geodaten_modellbeschreibung;tags;number_of_records;size_of_records_in_the_dataset_in_bytes;reuse_count;api_call_count;download_count;attachments_download_count;file_fields_download_count;popularity_score;visibility_domain_or_restricted;published;publishing_properties;update_frequency;domain0;access_rights;relation;url_dataset
100049;False;Luftqualität Station St. Johannplatz;"<p>Standortbeschreibung: Die Messstation befindet sich in Basel auf dem St.Johannplatz, einem kleinen Park am Rande der Altstadt. Sie wird lokal beeinflusst durch eine mässig befahrene Strasse und Parkplatzsuchverkehr. 500m nördlich verläuft eine stark befahrene Strasse und in dieser Richtung liegt auch ein Teil der Chemischen Industrie. Die Station Basel St.Johannplatz gibt die Belastung wieder, wie sie als Hintergrund überall in der Stadt Basel anzutreffen ist.</p>Lage: Stadtzentrum in Park, offene Bebauung<p>Koordinaten: 2610790 / 1268370 bzw. N 47° 33.957 E 7° 34.921; 260 m ü. M.Geografische Lage: Juranordfuss</p><p>Siedlungsgrösse: 166'600 Einwohner</p><p>Verkehr, DTV (% LKW): &lt; 9'100 / 32'000 (8%)</p><p>Strassenabstand: 2 m / 500</p>";Raum und Umwelt,Gesundheit,Tourismus;Luft,Feinstaub,Ozon,Echtzeit,Realtime,Stickstoffdioxid,Stickoxid;CC BY 3.0 CH;de;UTC;2025-06-29T20:16:24+02:00;2025-06-29T20:16:24+02:00;2025-06-29T21:01:32+02:00;Lufthygieneamt beider Basel;"https://luftqualitaet.ch/messnetz/station/bsBSJ; https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/lufthygiene/lufthygiene/luftqualitat; https://luftqualitaet.ch/";;2019-11-06;2019-11-06;Lufthygieneamt beider Basel;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/HOURLY;;2000-01-01/2025-06-28;;;;;2000-01-01T00:00:00+01:00;2025-06-28T00:00:00+02:00;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Departement für Wirtschaft, Soziales und Umwelt;;airflow--luftqualitaet_ch,opendata.swiss;222725;27761160;1;60064;9572;0;0;14.2;domain;True;;;;;;https://data.bs.ch/explore/dataset/100049
100245;False;Effektiver und erwarteter täglicher Stromverbrauch;"Dieser Datensatz beinhaltet den täglichen Stromverbrauch sowie den mittels eines Modells berechneten, anhand des Kalendertages und der Witterung zu erwartenden Stromverbrauch.<br>Der Stromverbrauch ist die Summe der elektrischen Energie, die im Kanton Basel-Stadt täglich aus dem Netz bezogen wird, inklusive Netzverluste. Der tägliche Stromverbrauch ergibt sich als Summe des viertelstündlich ausgewiesenen Stromverbrauchs im OGD-Datensatz ""Kantonaler Stromverbrauch"" (<a href=""https://data.bs.ch/explore/dataset/100233/"">https://data.bs.ch/explore/dataset/100233/</a>).<br><br>Der Code des Modells kann selber ausgeführt und weiterentwickelt werden. Hierfür wird Renku verwendet. Renku ist eine Plattform, die verschiedene Werkzeuge für reproduzierbare und kollaborative Datenanalyseprojekte bündelt:<a href=""https://renkulab.io/projects/statabs/reproducible-research/erwarteter-stromverbrauch-basel-stadt"">https://renkulab.io/projects/statabs/reproducible-research/erwarteter-stromverbrauch-basel-stadt</a>";Energie;Strom,Stadtlast,Netzlast,Elektrizität,Elektro,Watt,Kilowattstunden,Stromverbrauch;CC BY 3.0 CH;de;Europe/Zurich;2025-06-29T21:15:43+02:00;2025-06-29T21:15:43+02:00;2025-06-29T21:15:43+02:00;Statistisches Amt;https://statistik.bs.ch/unterthema/4#Stromverbrauch;;2022-12-21;2023-02-16;Statistisches Amt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/WEEKLY;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;opendata.swiss;4922;482151;5;81218;6502;0;0;18.5;domain;True;;;;;;https://data.bs.ch/explore/dataset/100245
100269;False;Temperatur Wiese;"<p>Der Datensatz zeigt die stündlichen Temperaturwerte der Wiese an.</p><p>Koordinaten: <a href=""https://map.geo.bs.ch/?lang=de&amp;baselayer_ref=Grundkarte%20farbig&amp;map_x=2611543&amp;map_y=1270112&amp;map_zoom=8&amp;rl_features=Fp(fjytj-wy78T~n*Standort'c*%2523DB4436'a*0'o*0.2'm*false'b*false's*14'k*2)"" target=""_blank"">47.581638577259945, 7.59193858146811</a></p>";Raum und Umwelt;Fluss;CC BY 3.0 CH;de;;2025-06-29T21:30:12+02:00;2025-06-29T21:30:12+02:00;2025-06-29T21:30:50+02:00;Tiefbauamt;;;2023-04-04;2023-05-15;;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/HOURLY;;2023-01-24/2025-06-28;;;;;2023-01-24T00:00:00+01:00;2025-06-28T00:00:00+02:00;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Bau- und Verkehrsdepartement;;BachApp,opendata.swiss;20826;717784;0;476824;5865;0;0;26.4;domain;True;;;;;;https://data.bs.ch/explore/dataset/100269
100293;False;Überwachung Luftqualität Transformation Areal Rosental: Standorte;"<p>Bedingt durch die frühere Nutzung des Rosental Areals – auch bekannt als die Wiege der Basler Chemie - ist der Untergrund mit Schadstoffen belastet. Während der Tiefbauarbeiten im Rahmen der «Transformation <a href=""https://rosentalmitte.ch/"" target=""_blank"">Rosental Mitte</a>» überwacht das <a href=""https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/lufthygiene"" target=""_blank"">Lufthygieneamt beider Basel (LHA)</a> die Immissionen mittels Messungen der Luft <a href=""https://data.bs.ch/pages/rosental-dashboard/"" target=""_blank"">(Dashboard)</a>. </p><p>Änderungsprotokoll:<br>23.4.2024: Die Messstation ROSEN 3 wurde verschoben. Alte geografische Breiten- und Längengrade 47.567827676637364, 7.603804744961502. Neue Breiten- und Lägengrade 47.567997530870265, 7.60479830196066.</p><div><br></div>";Raum und Umwelt;Luftqualität;CC BY 3.0 CH;de;;2025-06-25T16:00:10+02:00;2025-06-25T16:00:10+02:00;2025-06-29T22:00:18+02:00;Lufthygieneamt beider Basel;https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/lufthygiene;;2023-10-09;2023-10-09;Lufthygieneamt beider Basel;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/IRREG;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Departement für Wirtschaft, Soziales und Umwelt;;transformation-rosental,opendata.swiss;4;402;0;14755;5011;0;0;7.7;domain;True;scheduled;;;;;https://data.bs.ch/explore/dataset/100293
100345;False;Abstimmungen Details;"<p>Dieser Datensatz zeigt die Resultate aller Volksabstimmungen seit dem 27. September 2020 für den Kanton Basel-Stadt auf Ebene Wahllokal.</p><p>Bitte beachten Sie, dass die offiziell gültigen Schlussresultate im <a href=""https://www.kantonsblatt.ch/#!/search/publications"" target=""_blank"">Kantonsblatt</a> (<a href=""https://www.kantonsblatt.ch/#!/search/publications"" target=""_blank"">https://www.kantonsblatt.ch/#!/search/publications</a>) des Kantons Basel-Stadt publiziert werden.</p><p>Die Gesamtresultate der Abstimmungen und die Resultate auf Gemeindeebene findet man im Datensatz <a href=""https://data.bs.ch/explore/dataset/100346//"" target=""_blank"">""Abstimmungen Kennzahlen""</a> (<a href=""https://data.bs.ch/explore/dataset/100346/"" target=""_blank"">https://data.bs.ch/explore/dataset/100346/</a>)</p><p>Eine Liste der Wahllokale findet man im Datensatz ""<a href=""https://data.bs.ch/explore/dataset/100098//"" target=""_blank"">Wahllokale Kanton Basel-Stadt</a>"" (<a href=""https://data.bs.ch/explore/dataset/100098/"" target=""_blank"">https://data.bs.ch/explore/dataset/100098/</a>)</p>";Politik;Wahlen,Abstimmung,Demokratie,Teilhabe;CC BY 3.0 CH;de;Europe/Zurich;2025-05-18T17:58:09+02:00;2025-05-18T17:58:09+02:00;2025-06-29T22:00:32+02:00;Staatskanzlei;https://www.bs.ch/regierungsrat/staatskanzlei/politische-rechte/wahlen-und-abstimmungen;;2024-01-28;2024-06-08;Staatskanzlei des Kantons Basel-Stadt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/IRREG;;;;;;;2020-09-27T00:00:00+02:00;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;Airflow--staka_abstimmungen,opendata.swiss,Alle-Abstimmungen;632;175594;0;32004;2205;0;0;8.3;domain;True;;;;;;https://data.bs.ch/explore/dataset/100345
100113;False;Feinstaubmessungen auf BVB-Trams;"<p>Der Datensatz zeigt die Feinstaubmessungen (PM2.5 und PM10) vom Dach der BVB-Trams, auf denen Mikrosensoren installiert worden sind. Ein Sensor war jeweils auf einem Tram des Typs ""Flexity lang"" montiert, ausser die Sensoren 236 und 240, die zu Qualitätssicherungszwecken stationär an den Luftmessstationen ""Feldbergstrasse"" und ""St. Johann-Platz"" installiert waren.</p><p>

Die Messkampagne startete im Dezember 2019 und endete im März 2020. Es werden nachträglich keine weiteren Messdaten dazukommen und der Datensatz wird nicht mehr aktualisiert.
</p><p></p><p>
Weitere Informationen zum Projekt Atmo-VISION sind in der <a href=""https://www.bs.ch/medienmitteilungen/wsu/2020-atmovision-luftmessungen-auf-basler-tramlinien"" target=""_blank"">Medienmitteilung</a> und auf der Website des <a href=""https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/lufthygiene/lufthygiene/luftqualitat/atmovision-projekte"" target=""_blank"">Lufthygieneamt beider Basel</a> zu finden. Den Bericht des Projektes gibt es <a href=""https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/lufthygiene/lufthygiene/luftqualitat/atmovision-projekte/downloads-1/2020-11.pdf/@@download/file/2020-11-02_LHA_AtmoVision_Bericht_Feinstaubmesssungen_Tram.pdf"" target=""_blank"">hier</a> als PDF-Datei.</p><p>Änderungsprotokoll:<br>27.06.2023 - Aktualisierungsintervall von ""IRREG"" auf ""NEVER"" geändert.</p><p></p>";Raum und Umwelt,Mobilität und Verkehr;Luftqualität,Feinstaub,PM10,PM2.5,BVB;CC BY 3.0 CH;de;Europe/Zurich;2021-02-10T17:50:00+01:00;2021-02-10T17:50:00+01:00;2025-02-20T12:46:36+01:00;Lufthygieneamt beider Basel;https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/lufthygiene/lufthygiene/luftqualitat/atmovision-projekte#ftw-simplelayout-textblock-1;;2021-01-22;2021-02-10;Lufthygieneamt beider Basel;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/NEVER;;2019-11-30/2020-03-24;;;;;2019-11-30T00:00:00+01:00;2020-03-24T00:00:00+01:00;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Departement für Wirtschaft, Soziales und Umwelt;;opendata.swiss;933434;105463498;0;63012;5764;0;0;12.2;domain;True;;;;;;https://data.bs.ch/explore/dataset/100113
100392;False;Kandidierende der Grossratswahlen nach Alter, Geschlecht und Liste seit 2020;"<p style="""">Dieser Datensatz zeigt die Kandidierenden der Grossratswahlen nach Altersgruppe, amtlichen Geschlecht und Liste seit 2020<br></p>";Politik,Gesetzgebung,Verwaltung;Wahlen,Abstimmung,Demokratie,Teilhabe,Gesamterneuerungswahl;CC BY 3.0 CH;de;;2024-08-30T09:08:33+02:00;2024-08-30T09:08:33+02:00;2025-02-20T12:47:40+01:00;Statistisches Amt;https://statistik.bs.ch/unterthema/25;;2024-08-21;2024-08-26;Staatskanzlei des Kantons Basel-Stadt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/NEVER;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;opendata.swiss,hintergrundinfo_gr24;372;31093;0;15913;1985;0;0;6.5;domain;True;;;;;;https://data.bs.ch/explore/dataset/100392
100385;False;Kandidierende der Grossratswahlen 20. Oktober 2024;"<p style=""font-family: sans-serif;"">Für die Gesamterneuerungswahlen der 100 Mitglieder vom Grossen Rat vom 20. Oktober 2024 kandidieren 870 Personen auf insgesamt 16 Listen.</p><p style=""font-family: sans-serif; margin-bottom: 1em;"">Dieser Datensatz zeigt die Kandidierenden nach Geschlecht, Jahrgang und Beruf.</p>";Politik,Gesetzgebung,Verwaltung;Wahlen,Abstimmung,Demokratie,Teilhabe,Gesamterneuerungswahl;CC BY 3.0 CH;de;;2024-08-30T09:08:30+02:00;2024-08-30T09:08:30+02:00;2025-02-20T12:46:50+01:00;Staatskanzlei;https://www.bs.ch/regierungsrat/staatskanzlei/politische-rechte/wahlen-und-abstimmungen;;2024-08-15;2024-08-26;Staatskanzlei des Kantons Basel-Stadt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/NEVER;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;opendata.swiss,Wahlen-2024,Gesamterneuerungswahlen-2024,hintergrundinfo_gr24;870;189513;0;27797;2095;0;0;7.8;domain;True;;;;;;https://data.bs.ch/explore/dataset/100385
100098;False;Wahllokale Kanton Basel-Stadt;<p>In diesem Datensatz sind die Wahllokale des Kantons Basel-Stadt aufgeführt, zusammen mit Informationen zu den entsprechenden Wahllokal-IDs, Gemeinde-IDs und den zugehörigen Gemeinden.<br>Insgesamt enthält der Datensatz Informationen zu verschiedenen Wahllokalen im Kanton Basel-Stadt, einschließlich der Angaben zu brieflichen, elektronischen und persönlichen Stimmenden an den einzelnen Standorten.<br></p>;Politik;Abstimmung,Wahlen,Demokratie;CC BY 3.0 CH;de;;2024-04-30T14:37:10+02:00;2024-04-30T14:37:10+02:00;2025-02-20T12:46:40+01:00;Staatskanzlei;https://www.bs.ch/regierungsrat/staatskanzlei/politische-rechte/wahlen-und-abstimmungen;;2023-07-25;2023-07-26;Staatskanzlei des Kantons Basel-Stadt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/UNKNOWN;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Staatskanzlei;;opendata.swiss;14;658;0;7401;3187;0;0;5.8;domain;True;;;;;;https://data.bs.ch/explore/dataset/100098
100136;False;Coronavirus (Covid-19): Für Impfung angemeldete Personen nach Altersklasse;<p>Dieser Datensatz zeigt die Anzahl Personen, welche sich im Kanton Basel-Stadt für eine Impfung gegen SARS-CoV-2 angemeldet, aber noch keine Impfung erhalten haben nach Altersklasse («Warteliste»). Zudem wird angegeben, ob die Person bereits einen Termin für die Impfung hat oder noch nicht. </p><p>Ab dem 25. Juni können sich auch Personen im Alter zwischen 12 und 15 Jahren für die Impfung anmelden. Entsprechend wird diese Altersklasse im Datensatz auch geführt. </p><p><br></p>;Gesundheit;Impfung,Corona,Coronavirus,SARS-CoV-2,geimpft,Warteliste,Impftermin,Vaccination,COVID-19;CC BY 3.0 CH;de;;2021-12-16T17:38:47+01:00;2021-12-16T17:38:47+01:00;2025-02-20T12:47:38+01:00;Medizinische Dienste;https://www.bs.ch/gd/md;;2021-05-27;2021-06-11;Medizinische Dienste;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/NEVER;;;;;;;2021-02-18T00:00:00+01:00;2021-12-16T00:00:00+01:00;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Gesundheitsdepartement;;opendata.swiss,airflow--md_covid19vacc;2008;71813;0;22914;3311;0;0;8.0;domain;True;;;;;;https://data.bs.ch/explore/dataset/100136
100196;False;Zeitreihe der Belegung der Elektroauto-Ladestationen der IWB;"<p>IWB baut im Kanton Basel-Stadt ein Netz leistungsfähiger öffentlich zugänglicher Ladestationen auf, um der umweltfreundlichen und gerade für Ballungsgebiete idealen Elektromobilität entscheidende Impulse zu geben. </p>

<p>In der Pilotphase wurden die Parkplätze mit LoRa-angebunden Sensoren ausgestattet. Ziel war es festzustellen, ob Parkplätze durch Fahrzeuge besetzt werden, ohne dass diese einen aktiven Ladevorgang vornehmen. Nach internen Abstimmungen wird die IWB die Übermittlung der Daten ab ca. Mitte September 2022 nicht weiterführen. Gründe dafür sind Schwierigkeiten bei der Übertragung der Werte sowie eine fehlende Relevanz für die Praxis. Beim Roll-Out der weiteren öffentlichen Ladestationen auf Allmend werden voraussichtlich keine LoRa-Sensoren mehr verbaut.</p>

<p>Echtzeitdaten zur Belegung der Elektroauto-Ladestationen der gesamten Schweiz basierend auf dem Status des Ladevorgangs sind hier zu finden: <a href=""https://opendata.swiss/de/dataset/ladestationen"" target=""_blank"">https://opendata.swiss/de/dataset/ladestationen</a></p>

<p>Hier finden Sie die Zeitreihe der Belegung der Ladestationen, welche täglich aktualisiert wird basierend auf der Zeitreihe der Rohdaten. Es wird jede Statusänderung (belegt/frei) angegeben. </p>


<p>Die Zeitreihe der Rohdaten ist hier zu finden: <a href=""https://data.bs.ch/explore/dataset/100149/"" target=""_blank"">https://data.bs.ch/explore/dataset/100149/</a>. Achtung: Die Rohdaten-Zeitreihe enthält Duplikate, weil jede Push-Meldung eines Sensors abgebildet wird. <a href=""https://data.bs.ch/explore/dataset/100196/"" target=""_blank""></a></p><p></p><p"">Der Datensatz mit nur den aktuellsten Statusmeldungen ist hier zu finden: <a href=""https://data.bs.ch/explore/dataset/100004/"" target=""_blank"">https://data.bs.ch/explore/dataset/100004/</a><a href=""https://data.bs.ch/explore/dataset/100004//"" target=""_blank""></a></p""><p""><br></p""><p""><br></p""><p"">Änderungsprotokoll: </p""><p""><br></p""><p"">20.09.2022 - Aktualisierungsintervall von ""CONT"" auf ""NEVER"" geändert.<br><p></p></p"">";Mobilität und Verkehr,Energie,Industrie, Dienstleistungen;Elektroautos,Elektromobilität,Ladestationen,IWB,Tankstellen,Elektroladestation,Echtzeit,Realtime;Freie Nutzung. Quellenangabe ist Pflicht. Kommerzielle Nutzung nur mit Bewilligung des Datenlieferanten zulässig.;de;;2022-09-21T05:28:52+02:00;2022-09-21T05:28:52+02:00;2025-02-20T12:47:53+01:00;Industrielle Werke Basel;https://www.iwb.ch/servicecenter/oeffentliches-ladenetz/karte-ladenetz;IWB Industrielle Werke Basel;2022-06-01;2022-06-01;Industrielle Werke Basel;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/CONT;;2018-08-17/2022-09-20;;;;;2018-08-17T00:00:00+02:00;2022-09-20T00:00:00+02:00;NonCommercialAllowed-CommercialWithPermission-ReferenceRequired;;Öffentlich-rechtliche Organisation;;opendata.swiss;107714;8708987;0;29725;3263;0;0;8.6;domain;True;;;;;;https://data.bs.ch/explore/dataset/100196
100357;False;Baumkronenbedeckung;"<p>Dieser Datensatz zeigt die gesamte durch Bäume beschattete Fläche (Baumkronenbedeckung) im Kanton Basel-Stadt in verschiedenen Jahren. Der Kanton Basel-Stadt erhebt durch Laserabtastung der Oberfläche (LiDAR) Daten zur Baumkronenbedeckung (durch Bäume beschattete Fläche) über die gesamte Kantonsfläche. Die von LiDAR abgeleitete Baumkronenbedeckung und Kennzahlen wurden für 2012 und 2021 berechnet. Die Nachführung wird in Zukunft alle drei Jahre stattfinden (2024 und 2027), so dass die Entwicklung der Baumkronendeckung in Basel genau verfolgt werden kann.</p><p>Der Flug für die Erhebung neuer Daten in 2024 hat bereits stattgefunden, die Daten zu den Bäumen werden ausgewertet und im Herbst publiziert. In Zukunft werden, für ein genaues Monitoring, alle 3 Jahre neue Daten erhoben.</p><p>Die Stadtgärtnerei stellt der interessierten Öffentlichkeit dieses digitale Wissen zur Verfügung: <a href=""https://www.bs.ch/bvd/stadtgaertnerei/unsere-abteilungen/gruenflaechenunterhalt/staedtischer-baumbestand"" target=""_blank"">Stadtgärtnerei des Kantons Basel-Stadt - Baumkronenbedeckung (https://www.bs.ch/bvd/stadtgaertnerei/unsere-abteilungen/gruenflaechenunterhalt/staedtischer-baumbestand)</a>
</p><p>

Man kann die LiDAR-Daten in Form einer png- und pgw-Datei in der Tabellenansicht herunterladen. Eine PGW-Datei ist eine Weltdatei, die Georeferenzierungsdaten für ein zugehöriges Bild im PNG-Format enthält, um dessen genaue Positionierung auf einer Karte zu ermöglichen.</p><p>Hier finden Sie die URLs zu den Zip-Dateien, die beide Dateien enthalten:<br> 
<a href=""https://data-bs.ch/stata/stadtgaertnerei/Baumkronenbedeckung_2012.zip"" target=""_blank"">https://data-bs.ch/stata/stadtgaertnerei/Baumkronenbedeckung_2012.zip</a><br><a href=""https://data-bs.ch/stata/stadtgaertnerei/Baumkronenbedeckung_2021.zip"" target=""_blank"">https://data-bs.ch/stata/stadtgaertnerei/Baumkronenbedeckung_2021.zip</a></p><p>Auf der Website des Tiefbauamts können Sie die Daten mit dem GeoViewer betrachten: <a href=""https://tiefbauamt-bs.ch/geoviewer/lidar"" target=""_blank"">https://tiefbauamt-bs.ch/geoviewer/lidar</a></p><p>Detailinformationen zur LiDAR-Technologie finden Sie hier: <a href=""https://www.swisstopo.admin.ch/de/lidar-daten-swisstopo"" target=""_blank"">https://www.swisstopo.admin.ch/de/lidar-daten-swisstopo</a> </p>";Raum und Umwelt,Geographie;Baum,Baumbestand,Baumkrone,Kronenbedeckung,Vegetation,LiDAR;CC BY 3.0 CH;de;Europe/Zurich;2025-02-27T16:27:12+01:00;2024-03-18T12:16:14+01:00;2025-02-27T16:27:14+01:00;Stadtgärtnerei;https://tiefbauamt-bs.ch/geoviewer/lidar;;2012-12-31;2024-03-23;;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/TRIENNIAL;;;;;;;2012-12-31T00:00:00+01:00;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Bau- und Verkehrsdepartement;;opendata.swiss;2;408;0;4108;2762;0;0;4.9;domain;True;;;;;;https://data.bs.ch/explore/dataset/100357
